timestamp_ms,event,epoch,bytes,latency_ms,mode
1785281740520,zero_rtt_available,0,0,0.220,0rtt
1785281741024,handshake_0rtt_accepted,0,0,504.483,0rtt
1785281741027,commit_cpu,1,0,1.769,0rtt
1785281741027,commit_net,1,518,0.119,0rtt
1785281746027,commit_cpu,2,0,2.114,0rtt
1785281746028,commit_net,2,518,0.155,0rtt
1785281751028,commit_cpu,3,0,1.845,0rtt
1785281751028,commit_net,3,518,0.130,0rtt
1785281756026,blackout_start,3,0,0.000,0rtt
1785281756028,commit_offline,4,0,0.000,0rtt
1785281761029,commit_offline,5,0,0.000,0rtt
1785281766027,blackout_end,5,0,0.000,0rtt
1785281766028,handshake_transcript_embedded,5,1027,0.105,0rtt
1785281766521,zero_rtt_available,0,0,493.445,0rtt
1785281766521,reconnect_handshake_0rtt_accepted,0,0,493.627,0rtt
1785281766524,commit_cpu,6,0,0.961,0rtt
1785281766524,commit_net,6,1545,0.079,0rtt
1785281771526,commit_cpu,7,0,1.779,0rtt
1785281771526,commit_net,7,518,0.122,0rtt
1785281776525,commit_cpu,8,0,1.728,0rtt
1785281776526,commit_net,8,518,0.123,0rtt
1785281781523,blackout_start,8,0,0.000,0rtt
1785281781525,commit_offline,9,0,0.000,0rtt
1785281786526,commit_offline,10,0,0.000,0rtt
1785281791525,blackout_end,10,0,0.000,0rtt
1785281791525,handshake_transcript_embedded,10,1027,0.107,0rtt
1785281792028,zero_rtt_available,0,0,502.890,0rtt
1785281792028,reconnect_handshake_0rtt_accepted,0,0,503.275,0rtt
1785281792032,commit_cpu,11,0,1.666,0rtt
1785281792032,commit_net,11,1545,0.126,0rtt
1785281797032,commit_cpu,12,0,1.866,0rtt
1785281797033,commit_net,12,518,0.183,0rtt
1785281802033,commit_cpu,13,0,2.641,0rtt
1785281802033,commit_net,13,518,0.142,0rtt
1785281807031,blackout_start,13,0,0.000,0rtt
1785281807035,commit_offline,14,0,0.000,0rtt
1785281812034,commit_offline,15,0,0.000,0rtt
1785281817033,blackout_end,15,0,0.000,0rtt
1785281817034,handshake_transcript_embedded,15,1027,0.108,0rtt
1785281817536,zero_rtt_available,0,0,501.822,0rtt
1785281817536,reconnect_handshake_0rtt_accepted,0,0,502.202,0rtt
1785281817539,commit_cpu,16,0,2.279,0rtt
1785281817539,commit_net,16,1545,0.135,0rtt
1785281822540,commit_cpu,17,0,1.779,0rtt
1785281822540,commit_net,17,518,0.154,0rtt
1785281827539,commit_cpu,18,0,1.783,0rtt
1785281827540,commit_net,18,518,0.113,0rtt
1785281830499,done,18,0,0.000,0rtt
