timestamp_ms,event,epoch,bytes,latency_ms,mode
1785281623092,commit_offline,67,0,0.000,0rtt
1785281624092,commit_offline,68,0,0.000,0rtt
1785281625092,commit_offline,69,0,0.000,0rtt
1785281626092,commit_offline,70,0,0.000,0rtt
1785281627092,commit_offline,71,0,0.000,0rtt
1785281628092,commit_offline,72,0,0.000,0rtt
1785281629092,commit_offline,73,0,0.000,0rtt
1785281630092,commit_offline,74,0,0.000,0rtt
1785281631092,commit_offline,75,0,0.000,0rtt
1785281632090,blackout_end,75,0,0.000,0rtt
1785281632091,handshake_transcript_embedded,75,5135,0.140,0rtt
1785281632615,zero_rtt_available,0,0,524.674,0rtt
1785281632616,reconnect_handshake_0rtt_accepted,0,0,525.111,0rtt
1785281632620,commit_cpu,76,0,1.781,0rtt
1785281632620,commit_net,76,5653,0.179,0rtt
1785281633619,commit_cpu,77,0,1.641,0rtt
1785281633619,commit_net,77,518,0.137,0rtt
1785281634618,commit_cpu,78,0,1.655,0rtt
1785281634619,commit_net,78,518,0.138,0rtt
1785281635619,commit_cpu,79,0,1.832,0rtt
1785281635619,commit_net,79,518,0.111,0rtt
1785281636619,commit_cpu,80,0,1.921,0rtt
1785281636620,commit_net,80,518,0.116,0rtt
1785281637619,commit_cpu,81,0,1.821,0rtt
1785281637619,commit_net,81,518,0.115,0rtt
1785281638619,commit_cpu,82,0,1.618,0rtt
1785281638619,commit_net,82,518,0.151,0rtt
1785281639620,commit_cpu,83,0,1.759,0rtt
1785281639620,commit_net,83,518,0.124,0rtt
1785281640619,commit_cpu,84,0,1.783,0rtt
1785281640619,commit_net,84,518,0.112,0rtt
1785281641619,commit_cpu,85,0,1.885,0rtt
1785281641619,commit_net,85,518,0.108,0rtt
1785281642619,commit_cpu,86,0,2.046,0rtt
1785281642620,commit_net,86,518,0.115,0rtt
1785281643619,commit_cpu,87,0,1.893,0rtt
1785281643619,commit_net,87,518,0.147,0rtt
1785281644620,commit_cpu,88,0,1.634,0rtt
1785281644620,commit_net,88,518,0.172,0rtt
1785281645493,done,88,0,0.000,0rtt
