timestamp_ms,event,epoch,bytes,latency_ms,mode
1783871397973,zero_rtt_available,0,0,3.497,0rtt
1783871397984,handshake_0rtt_accepted,0,0,14.106,0rtt
1783871398118,commit,1,518,133.320,0rtt
1783871408132,commit,2,518,146.590,0rtt
1783871418130,commit,3,518,144.167,0rtt
1783871428161,commit,4,518,175.535,0rtt
1783871438148,commit,5,518,162.322,0rtt
1783871448129,commit,6,518,143.832,0rtt
1783871457985,done,6,0,0.000,0rtt
