timestamp_ms,event,epoch,bytes,latency_ms,mode
1785282260103,zero_rtt_available,0,0,0.343,0rtt
1785282260603,handshake_0rtt_accepted,0,0,500.734,0rtt
1785282260607,commit_cpu,1,0,1.796,0rtt
1785282260607,commit_net,1,518,0.204,0rtt
1785282265608,commit_cpu,2,0,2.731,0rtt
1785282265609,commit_net,2,518,0.219,0rtt
1785282270607,commit_cpu,3,0,1.984,0rtt
1785282270607,commit_net,3,518,0.129,0rtt
1785282275605,blackout_start,3,0,0.000,0rtt
1785282275608,commit_offline,4,0,0.000,0rtt
1785282280609,commit_offline,5,0,0.000,0rtt
1785282285606,blackout_end,5,0,0.000,0rtt
1785282285607,handshake_transcript_embedded,5,1027,0.111,0rtt
1785282286104,zero_rtt_available,0,0,496.767,0rtt
1785282286104,reconnect_handshake_0rtt_accepted,0,0,497.071,0rtt
1785282286108,commit_cpu,6,0,1.598,0rtt
1785282286108,commit_net,6,1545,0.200,0rtt
1785282291108,commit_cpu,7,0,1.635,0rtt
1785282291108,commit_net,7,518,0.195,0rtt
1785282296108,commit_cpu,8,0,2.012,0rtt
1785282296108,commit_net,8,518,0.141,0rtt
1785282301107,blackout_start,8,0,0.000,0rtt
1785282301109,commit_offline,9,0,0.000,0rtt
1785282306109,commit_offline,10,0,0.000,0rtt
1785282311108,blackout_end,10,0,0.000,0rtt
1785282311109,handshake_transcript_embedded,10,1027,0.113,0rtt
1785282311618,zero_rtt_available,0,0,509.290,0rtt
1785282311618,reconnect_handshake_0rtt_accepted,0,0,509.557,0rtt
1785282311622,commit_cpu,11,0,1.473,0rtt
1785282311622,commit_net,11,1545,0.302,0rtt
1785282316622,commit_cpu,12,0,1.431,0rtt
1785282316622,commit_net,12,518,0.212,0rtt
1785282321621,commit_cpu,13,0,1.237,0rtt
1785282321621,commit_net,13,518,0.124,0rtt
1785282326620,blackout_start,13,0,0.000,0rtt
1785282326621,commit_offline,14,0,0.000,0rtt
1785282331623,commit_offline,15,0,0.000,0rtt
1785282336621,blackout_end,15,0,0.000,0rtt
1785282336623,handshake_transcript_embedded,15,1027,0.086,0rtt
1785282337133,zero_rtt_available,0,0,509.938,0rtt
1785282337133,reconnect_handshake_0rtt_accepted,0,0,510.174,0rtt
1785282337136,commit_cpu,16,0,1.224,0rtt
1785282337136,commit_net,16,1545,0.118,0rtt
1785282342137,commit_cpu,17,0,2.169,0rtt
1785282342137,commit_net,17,518,0.189,0rtt
1785282347136,commit_cpu,18,0,1.226,0rtt
1785282347136,commit_net,18,518,0.092,0rtt
1785282350081,done,18,0,0.000,0rtt
