timestamp_ms,event,epoch,bytes,latency_ms,mode
1785280317506,zero_rtt_available,0,0,0.247,0rtt
1785280317544,handshake_0rtt_accepted,0,0,37.880,0rtt
1785280317547,commit_cpu,1,0,1.438,0rtt
1785280317548,commit_net,1,518,0.168,0rtt
1785280327547,commit_cpu,2,0,1.714,0rtt
1785280327548,commit_net,2,518,0.128,0rtt
1785280332546,blackout_start,2,0,0.000,0rtt
1785280332549,commit_offline,3,0,0.000,0rtt
1785280342547,blackout_end,3,0,0.000,0rtt
1785280342548,handshake_transcript_embedded,3,518,0.098,0rtt
1785280342585,zero_rtt_available,0,0,37.181,0rtt
1785280342585,reconnect_handshake_0rtt_accepted,0,0,37.530,0rtt
1785280342589,commit_cpu,4,0,1.554,0rtt
1785280342590,commit_net,4,1027,0.256,0rtt
1785280352589,commit_cpu,5,0,1.657,0rtt
1785280352589,commit_net,5,518,0.128,0rtt
1785280357588,blackout_start,5,0,0.000,0rtt
1785280357592,commit_offline,6,0,0.000,0rtt
1785280367589,blackout_end,6,0,0.000,0rtt
1785280367590,handshake_transcript_embedded,6,518,0.117,0rtt
1785280367627,zero_rtt_available,0,0,37.357,0rtt
1785280367628,reconnect_handshake_0rtt_accepted,0,0,37.634,0rtt
1785280367632,commit_cpu,7,0,1.423,0rtt
1785280367632,commit_net,7,1027,0.287,0rtt
1785280377632,commit_cpu,8,0,1.710,0rtt
1785280377633,commit_net,8,518,0.378,0rtt
1785280382630,blackout_start,8,0,0.000,0rtt
1785280382635,commit_offline,9,0,0.000,0rtt
1785280392632,blackout_end,9,0,0.000,0rtt
1785280392633,handshake_transcript_embedded,9,518,0.103,0rtt
1785280392669,zero_rtt_available,0,0,36.583,0rtt
1785280392670,reconnect_handshake_0rtt_accepted,0,0,36.839,0rtt
1785280392673,commit_cpu,10,0,1.389,0rtt
1785280392673,commit_net,10,1027,0.143,0rtt
1785280402674,commit_cpu,11,0,1.727,0rtt
1785280402674,commit_net,11,518,0.207,0rtt
1785280407486,done,11,0,0.000,0rtt
