timestamp_ms,event,epoch,bytes,latency_ms,mode
1785353293780,zero_rtt_available,0,0,0.299,0rtt
1785353296352,handshake_0rtt_accepted,0,0,2571.938,0rtt
1785353296356,commit_cpu,1,0,1.516,0rtt
1785353296356,commit_net,1,518,0.121,0rtt
1785353299356,commit_cpu,2,0,1.711,0rtt
1785353299356,commit_net,2,518,0.126,0rtt
1785353302356,commit_cpu,3,0,1.792,0rtt
1785353302356,commit_net,3,518,0.125,0rtt
1785353305356,commit_cpu,4,0,1.662,0rtt
1785353305356,commit_net,4,518,0.095,0rtt
1785353308356,commit_cpu,5,0,1.496,0rtt
1785353308357,commit_net,5,518,0.270,0rtt
1785353311355,blackout_start,5,0,0.000,0rtt
1785353311357,commit_offline,6,0,0.000,0rtt
1785353314357,commit_offline,7,0,0.000,0rtt
1785353317357,commit_offline,8,0,0.000,0rtt
1785353320358,commit_offline,9,0,0.000,0rtt
1785353321356,blackout_end,9,0,0.000,0rtt
1785353321356,handshake_transcript_embedded,9,2054,0.095,0rtt
1785353323986,zero_rtt_available,0,0,2629.841,0rtt
1785353323986,reconnect_handshake_0rtt_accepted,0,0,2630.203,0rtt
1785353323990,commit_cpu,10,0,1.813,0rtt
1785353323991,commit_net,10,2572,0.141,0rtt
1785353326990,commit_cpu,11,0,1.737,0rtt
1785353326991,commit_net,11,518,0.096,0rtt
1785353329990,commit_cpu,12,0,1.469,0rtt
1785353329990,commit_net,12,518,0.122,0rtt
1785353332989,commit_cpu,13,0,1.474,0rtt
1785353332990,commit_net,13,518,0.111,0rtt
1785353335990,commit_cpu,14,0,1.598,0rtt
1785353335990,commit_net,14,518,0.090,0rtt
1785353338988,blackout_start,14,0,0.000,0rtt
1785353338991,commit_offline,15,0,0.000,0rtt
1785353341992,commit_offline,16,0,0.000,0rtt
1785353344993,commit_offline,17,0,0.000,0rtt
1785353347992,commit_offline,18,0,0.000,0rtt
1785353348991,blackout_end,18,0,0.000,0rtt
1785353348991,handshake_transcript_embedded,18,2054,0.123,0rtt
1785353351618,zero_rtt_available,0,0,2627.177,0rtt
1785353351618,reconnect_handshake_0rtt_accepted,0,0,2627.461,0rtt
1785353351621,commit_cpu,19,0,1.692,0rtt
1785353351621,commit_net,19,2572,0.136,0rtt
1785353354622,commit_cpu,20,0,1.704,0rtt
1785353354622,commit_net,20,518,0.101,0rtt
1785353357622,commit_cpu,21,0,1.837,0rtt
1785353357622,commit_net,21,518,0.176,0rtt
1785353360622,commit_cpu,22,0,2.221,0rtt
1785353360623,commit_net,22,518,0.101,0rtt
1785353363623,commit_cpu,23,0,2.400,0rtt
1785353363623,commit_net,23,518,0.128,0rtt
1785353366620,blackout_start,23,0,0.000,0rtt
1785353366625,commit_offline,24,0,0.000,0rtt
1785353369624,commit_offline,25,0,0.000,0rtt
1785353372624,commit_offline,26,0,0.000,0rtt
1785353375624,commit_offline,27,0,0.000,0rtt
1785353376622,blackout_end,27,0,0.000,0rtt
1785353376623,handshake_transcript_embedded,27,2054,0.102,0rtt
1785353379228,zero_rtt_available,0,0,2605.033,0rtt
1785353379228,reconnect_handshake_0rtt_accepted,0,0,2605.378,0rtt
1785353379232,commit_cpu,28,0,1.598,0rtt
1785353379232,commit_net,28,2572,0.152,0rtt
1785353382232,commit_cpu,29,0,1.705,0rtt
1785353382232,commit_net,29,518,0.102,0rtt
1785353385232,commit_cpu,30,0,1.563,0rtt
1785353385233,commit_net,30,518,0.104,0rtt
1785353388232,commit_cpu,31,0,1.616,0rtt
1785353388232,commit_net,31,518,0.099,0rtt
1785353391232,commit_cpu,32,0,1.628,0rtt
1785353391232,commit_net,32,518,0.103,0rtt
1785353394230,blackout_start,32,0,0.000,0rtt
1785353394234,commit_offline,33,0,0.000,0rtt
1785353397233,commit_offline,34,0,0.000,0rtt
1785353400234,commit_offline,35,0,0.000,0rtt
1785353403233,commit_offline,36,0,0.000,0rtt
1785353404232,blackout_end,36,0,0.000,0rtt
1785353404232,handshake_transcript_embedded,36,2054,0.119,0rtt
1785353406848,zero_rtt_available,0,0,2615.673,0rtt
1785353406848,reconnect_handshake_0rtt_accepted,0,0,2615.814,0rtt
1785353406851,commit_cpu,37,0,1.097,0rtt
1785353406851,commit_net,37,2572,0.089,0rtt
1785353409851,commit_cpu,38,0,0.896,0rtt
1785353409851,commit_net,38,518,0.071,0rtt
1785353412852,commit_cpu,39,0,1.973,0rtt
1785353412852,commit_net,39,518,0.122,0rtt
1785353413738,done,39,0,0.000,0rtt
