timestamp_ms,event,epoch,bytes,latency_ms,mode
1785353170227,zero_rtt_available,0,0,0.351,0rtt
1785353172798,handshake_0rtt_accepted,0,0,2571.734,0rtt
1785353172801,commit_cpu,1,0,1.533,0rtt
1785353172802,commit_net,1,518,0.116,0rtt
1785353173802,commit_cpu,2,0,1.692,0rtt
1785353173803,commit_net,2,1027,0.107,0rtt
1785353174802,commit_cpu,3,0,1.938,0rtt
1785353174803,commit_net,3,1545,0.153,0rtt
1785353175802,commit_cpu,4,0,1.678,0rtt
1785353175803,commit_net,4,1545,0.151,0rtt
1785353176802,commit_cpu,5,0,1.576,0rtt
1785353176802,commit_net,5,1545,0.117,0rtt
1785353177803,commit_cpu,6,0,2.363,0rtt
1785353177803,commit_net,6,1545,0.161,0rtt
1785353178802,commit_cpu,7,0,1.606,0rtt
1785353178802,commit_net,7,1545,0.114,0rtt
1785353179802,commit_cpu,8,0,1.638,0rtt
1785353179802,commit_net,8,1545,0.112,0rtt
1785353180803,commit_cpu,9,0,1.667,0rtt
1785353180803,commit_net,9,1545,0.111,0rtt
1785353181802,commit_cpu,10,0,1.669,0rtt
1785353181803,commit_net,10,1545,0.110,0rtt
1785353182802,commit_cpu,11,0,2.206,0rtt
1785353182803,commit_net,11,1545,0.134,0rtt
1785353183803,commit_cpu,12,0,2.501,0rtt
1785353183803,commit_net,12,1545,0.143,0rtt
1785353184800,commit_cpu,13,0,0.646,0rtt
1785353184800,commit_net,13,1545,0.091,0rtt
1785353185802,commit_cpu,14,0,2.428,0rtt
1785353185803,commit_net,14,1545,0.115,0rtt
1785353186802,commit_cpu,15,0,1.466,0rtt
1785353186802,commit_net,15,1545,0.162,0rtt
1785353187800,blackout_start,15,0,0.000,0rtt
1785353187804,commit_offline,16,0,0.000,0rtt
1785353188804,commit_offline,17,0,0.000,0rtt
1785353189804,commit_offline,18,0,0.000,0rtt
1785353190804,commit_offline,19,0,0.000,0rtt
1785353191804,commit_offline,20,0,0.000,0rtt
1785353192803,commit_offline,21,0,0.000,0rtt
1785353193803,commit_offline,22,0,0.000,0rtt
1785353194805,commit_offline,23,0,0.000,0rtt
1785353195804,commit_offline,24,0,0.000,0rtt
1785353196805,commit_offline,25,0,0.000,0rtt
1785353197802,blackout_end,25,0,0.000,0rtt
1785353197803,handshake_transcript_embedded,25,6162,0.165,0rtt
1785353200427,zero_rtt_available,0,0,2623.700,0rtt
1785353200427,reconnect_handshake_0rtt_accepted,0,0,2623.966,0rtt
1785353200431,commit_cpu,26,0,1.404,0rtt
1785353200431,commit_net,26,6680,0.231,0rtt
1785353201431,commit_cpu,27,0,1.985,0rtt
1785353201432,commit_net,27,7189,0.197,0rtt
1785353202430,commit_cpu,28,0,1.461,0rtt
1785353202431,commit_net,28,7707,0.140,0rtt
