timestamp_ms,event,epoch,bytes,latency_ms,mode
1785341785483,zero_rtt_available,0,0,1.802,0rtt
1785342520314,handshake_0rtt_accepted,0,0,734831.751,0rtt
1785342520360,commit_cpu,1,0,22.787,0rtt
1785342520360,commit_net,1,518,0.180,0rtt
1785342523341,commit_cpu,2,0,3.493,0rtt
1785342523341,commit_net,2,1027,0.886,0rtt
1785342526339,commit_cpu,3,0,1.731,0rtt
1785342526339,commit_net,3,1545,0.161,0rtt
1785342529340,commit_cpu,4,0,2.468,0rtt
1785342529340,commit_net,4,2054,0.593,0rtt
1785342532339,commit_cpu,5,0,1.911,0rtt
1785342532340,commit_net,5,2572,0.331,0rtt
1785342535338,blackout_start,5,0,0.000,0rtt
1785342535341,commit_offline,6,0,0.000,0rtt
1785342538341,commit_offline,7,0,0.000,0rtt
1785342541351,commit_offline,8,0,0.000,0rtt
1785342544341,commit_offline,9,0,0.000,0rtt
1785342545340,blackout_end,9,0,0.000,0rtt
1785342775351,handshake_transcript_embedded,9,4626,0.663,0rtt
1785343265458,zero_rtt_available,0,0,490107.131,0rtt
1785343265470,reconnect_handshake_0rtt_accepted,0,0,490120.029,0rtt
1785343265479,commit_cpu,10,0,5.601,0rtt
1785343265479,commit_net,10,5135,0.385,0rtt
1785343268474,commit_cpu,11,0,1.029,0rtt
1785343268474,commit_net,11,5653,0.410,0rtt
1785343271560,commit_cpu,12,0,0.541,0rtt
1785343271605,commit_net,12,6162,86.085,0rtt
1785343274474,commit_cpu,13,0,0.634,0rtt
1785343274474,commit_net,13,6680,1.073,0rtt
1785343277475,commit_cpu,14,0,1.576,0rtt
1785343277476,commit_net,14,7189,1.028,0rtt
1785343280474,blackout_start,14,0,0.000,0rtt
1785343280477,commit_offline,15,0,0.000,0rtt
1785343283476,commit_offline,16,0,0.000,0rtt
1785343286477,commit_offline,17,0,0.000,0rtt
1785343289477,commit_offline,18,0,0.000,0rtt
1785343290477,blackout_end,18,0,0.000,0rtt
1785343520486,handshake_transcript_embedded,18,9243,1.367,0rtt
1785344001038,zero_rtt_available,0,0,480553.207,0rtt
1785344001042,reconnect_handshake_0rtt_accepted,0,0,480556.693,0rtt
1785344001042,done,18,0,0.000,0rtt
