timestamp_ms,event,epoch,bytes,latency_ms,mode
1785347028903,zero_rtt_available,0,0,2.909,0rtt
1785347510996,handshake_0rtt_accepted,0,0,482096.405,0rtt
1785347511024,commit_cpu,1,0,17.035,0rtt
1785347511024,commit_net,1,518,0.557,0rtt
1785347521009,commit_cpu,2,0,1.894,0rtt
1785347521009,commit_net,2,1027,0.193,0rtt
1785347526007,blackout_start,2,0,0.000,0rtt
1785347526011,commit_offline,3,0,0.000,0rtt
1785347536010,blackout_end,3,0,0.000,0rtt
1785347536012,handshake_transcript_embedded,3,1545,0.063,0rtt
1785348016101,zero_rtt_available,0,0,480089.678,0rtt
1785348016108,reconnect_handshake_0rtt_accepted,0,0,480096.088,0rtt
1785348016118,commit_cpu,4,0,7.694,0rtt
1785348016118,commit_net,4,2054,0.425,0rtt
1785348026111,commit_cpu,5,0,0.516,0rtt
1785348026111,commit_net,5,2572,0.031,0rtt
1785348031109,blackout_start,5,0,0.000,0rtt
1785348031112,commit_offline,6,0,0.000,0rtt
1785348041112,blackout_end,6,0,0.000,0rtt
1785348041128,handshake_transcript_embedded,6,3081,3.128,0rtt
1785348941155,reconnect_attempt_timed_out,6,0,900029.425,0rtt
1785349056748,handshake_transcript_embedded,6,3081,0.749,0rtt
