timestamp_ms,event,epoch,bytes,latency_ms,mode
1785161764820,zero_rtt_available,0,0,0.206,0rtt
1785161767391,handshake_0rtt_accepted,0,0,2570.642,0rtt
1785161767394,commit_cpu,1,0,1.618,0rtt
1785161767394,commit_net,1,518,0.138,0rtt
1785161777393,commit_cpu,2,0,0.833,0rtt
1785161777393,commit_net,2,518,0.115,0rtt
1785161782392,blackout_start,2,0,0.000,0rtt
1785161782395,commit_offline,3,0,0.000,0rtt
1785161792394,blackout_end,3,0,0.000,0rtt
1785161792394,handshake_transcript_embedded,3,518,0.089,0rtt
1785161794998,zero_rtt_available,0,0,2604.260,0rtt
1785161794999,reconnect_handshake_0rtt_accepted,0,0,2604.516,0rtt
1785161795002,commit_cpu,4,0,1.241,0rtt
1785161795002,commit_net,4,1027,0.111,0rtt
1785161805001,commit_cpu,5,0,0.772,0rtt
1785161805001,commit_net,5,518,0.104,0rtt
1785161810000,blackout_start,5,0,0.000,0rtt
1785161810004,commit_offline,6,0,0.000,0rtt
1785161820002,blackout_end,6,0,0.000,0rtt
1785161820003,handshake_transcript_embedded,6,518,0.087,0rtt
1785161822612,zero_rtt_available,0,0,2609.602,0rtt
1785161822613,reconnect_handshake_0rtt_accepted,0,0,2609.946,0rtt
1785161822617,commit_cpu,7,0,1.619,0rtt
1785161822617,commit_net,7,1027,0.120,0rtt
1785161832617,commit_cpu,8,0,0.498,0rtt
1785161832617,commit_net,8,518,0.130,0rtt
1785161837615,blackout_start,8,0,0.000,0rtt
1785161837618,commit_offline,9,0,0.000,0rtt
1785161847617,blackout_end,9,0,0.000,0rtt
1785161847617,handshake_transcript_embedded,9,518,0.258,0rtt
1785161850194,zero_rtt_available,0,0,2576.618,0rtt
1785161850194,reconnect_handshake_0rtt_accepted,0,0,2576.925,0rtt
1785161850198,commit_cpu,10,0,1.398,0rtt
1785161850198,commit_net,10,1027,0.153,0rtt
1785161860197,commit_cpu,11,0,1.524,0rtt
1785161860197,commit_net,11,518,0.098,0rtt
1785161865196,blackout_start,11,0,0.000,0rtt
1785161865198,commit_offline,12,0,0.000,0rtt
1785161875197,blackout_end,12,0,0.000,0rtt
1785161875198,handshake_transcript_embedded,12,518,0.074,0rtt
1785161877787,zero_rtt_available,0,0,2588.903,0rtt
1785161877787,reconnect_handshake_0rtt_accepted,0,0,2589.048,0rtt
1785161877789,commit_cpu,13,0,0.815,0rtt
1785161877789,commit_net,13,1027,0.075,0rtt
1785161884779,done,13,0,0.000,0rtt
