timestamp_ms,event,epoch,bytes,latency_ms,mode
1785161641409,zero_rtt_available,0,0,0.213,0rtt
1785161643999,handshake_0rtt_accepted,0,0,2590.657,0rtt
1785161644003,commit_cpu,1,0,1.775,0rtt
1785161644004,commit_net,1,518,0.128,0rtt
1785161649002,commit_cpu,2,0,1.587,0rtt
1785161649003,commit_net,2,518,0.103,0rtt
1785161654002,commit_cpu,3,0,0.746,0rtt
1785161654002,commit_net,3,518,0.085,0rtt
1785161659001,blackout_start,3,0,0.000,0rtt
1785161659005,commit_offline,4,0,0.000,0rtt
1785161664004,commit_offline,5,0,0.000,0rtt
1785161669003,blackout_end,5,0,0.000,0rtt
1785161669004,handshake_transcript_embedded,5,1027,0.119,0rtt
1785161671577,zero_rtt_available,0,0,2573.488,0rtt
1785161671578,reconnect_handshake_0rtt_accepted,0,0,2573.752,0rtt
1785161671581,commit_cpu,6,0,1.544,0rtt
1785161671582,commit_net,6,1545,0.144,0rtt
1785161676581,commit_cpu,7,0,1.813,0rtt
1785161676581,commit_net,7,518,0.109,0rtt
1785161681581,commit_cpu,8,0,1.627,0rtt
1785161681581,commit_net,8,518,0.114,0rtt
1785161686579,blackout_start,8,0,0.000,0rtt
1785161686581,commit_offline,9,0,0.000,0rtt
1785161691581,commit_offline,10,0,0.000,0rtt
1785161696580,blackout_end,10,0,0.000,0rtt
1785161696582,handshake_transcript_embedded,10,1027,0.072,0rtt
1785161699170,zero_rtt_available,0,0,2588.056,0rtt
1785161699170,reconnect_handshake_0rtt_accepted,0,0,2588.231,0rtt
1785161699172,commit_cpu,11,0,0.872,0rtt
1785161699172,commit_net,11,1545,0.064,0rtt
1785161704172,commit_cpu,12,0,0.710,0rtt
1785161704173,commit_net,12,518,0.061,0rtt
1785161709174,commit_cpu,13,0,1.637,0rtt
1785161709175,commit_net,13,518,0.111,0rtt
1785161714173,blackout_start,13,0,0.000,0rtt
1785161714175,commit_offline,14,0,0.000,0rtt
1785161719176,commit_offline,15,0,0.000,0rtt
1785161724174,blackout_end,15,0,0.000,0rtt
1785161724175,handshake_transcript_embedded,15,1027,0.095,0rtt
1785161726768,zero_rtt_available,0,0,2593.539,0rtt
1785161726769,reconnect_handshake_0rtt_accepted,0,0,2593.835,0rtt
1785161726772,commit_cpu,16,0,1.553,0rtt
1785161726773,commit_net,16,1545,0.126,0rtt
1785161731771,commit_cpu,17,0,1.208,0rtt
1785161731772,commit_net,17,518,0.119,0rtt
1785161736772,commit_cpu,18,0,1.476,0rtt
1785161736772,commit_net,18,518,0.092,0rtt
1785161741770,blackout_start,18,0,0.000,0rtt
1785161741774,commit_offline,19,0,0.000,0rtt
1785161746774,commit_offline,20,0,0.000,0rtt
1785161751772,blackout_end,20,0,0.000,0rtt
1785161751774,handshake_transcript_embedded,20,1027,0.073,0rtt
1785161754388,zero_rtt_available,0,0,2614.230,0rtt
1785161754388,reconnect_handshake_0rtt_accepted,0,0,2614.509,0rtt
1785161754392,commit_cpu,21,0,1.689,0rtt
1785161754392,commit_net,21,1545,0.135,0rtt
1785161759392,commit_cpu,22,0,1.679,0rtt
1785161759393,commit_net,22,518,0.099,0rtt
1785161761388,done,22,0,0.000,0rtt
