timestamp_ms,event,epoch,bytes,latency_ms,mode
1785368833844,zero_rtt_available,0,0,240025.519,0rtt
1785368833845,control_stream_0rtt,0,0,0.000,0rtt
1785369329187,handshake_confirmed,2,0,735369.149,0rtt
1785369569331,zero_rtt_available,0,0,240107.084,0rtt
1785369569340,control_stream_0rtt,0,0,0.000,0rtt
1785370049431,reconnect_handshake_confirmed,3,0,720206.402,0rtt
1785370304641,zero_rtt_available,0,0,240134.816,0rtt
1785370304646,control_stream_0rtt,0,0,0.000,0rtt
1785370784708,reconnect_handshake_confirmed,6,0,720201.711,0rtt
1785370954490,done,0,0,0.000,0rtt
