timestamp_ms,event,epoch,bytes,latency_ms,mode
1784041207283,zero_rtt_available,0,0,0.126,0rtt
1784041207798,handshake_0rtt_accepted,0,0,514.871,0rtt
1784041208311,commit,1,518,512.472,0rtt
1784041238301,commit,2,518,502.484,0rtt
1784041268302,commit,3,518,502.471,0rtt
1784041298314,commit,4,518,514.103,0rtt
1784041328307,commit,5,518,507.532,0rtt
1784041358308,commit,6,518,508.495,0rtt
1784041387220,done,6,0,0.000,0rtt
