timestamp_ms,event,epoch,bytes,latency_ms,mode
1785160750815,zero_rtt_available,0,0,0.135,0rtt
1785160751325,handshake_0rtt_accepted,0,0,510.820,0rtt
1785160751328,commit_cpu,1,0,0.818,0rtt
1785160751328,commit_net,1,518,0.076,0rtt
1785160754330,commit_cpu,2,0,2.985,0rtt
1785160754331,commit_net,2,518,0.116,0rtt
1785160757328,commit_cpu,3,0,0.662,0rtt
1785160757328,commit_net,3,518,0.094,0rtt
1785160760329,commit_cpu,4,0,1.556,0rtt
1785160760329,commit_net,4,518,0.130,0rtt
1785160763329,commit_cpu,5,0,0.936,0rtt
1785160763329,commit_net,5,518,0.075,0rtt
1785160766327,blackout_start,5,0,0.000,0rtt
1785160766330,commit_offline,6,0,0.000,0rtt
1785160769331,commit_offline,7,0,0.000,0rtt
1785160772330,commit_offline,8,0,0.000,0rtt
1785160775330,commit_offline,9,0,0.000,0rtt
1785160776329,blackout_end,9,0,0.000,0rtt
1785160776330,handshake_transcript_embedded,9,2054,0.157,0rtt
1785160776843,zero_rtt_available,0,0,512.841,0rtt
1785160776843,reconnect_handshake_0rtt_accepted,0,0,513.117,0rtt
1785160776846,commit_cpu,10,0,1.343,0rtt
1785160776846,commit_net,10,2572,0.120,0rtt
1785160779847,commit_cpu,11,0,1.403,0rtt
1785160779847,commit_net,11,518,0.130,0rtt
1785160782846,commit_cpu,12,0,0.690,0rtt
1785160782846,commit_net,12,518,0.070,0rtt
1785160785847,commit_cpu,13,0,1.361,0rtt
1785160785847,commit_net,13,518,0.111,0rtt
1785160788846,commit_cpu,14,0,1.017,0rtt
1785160788847,commit_net,14,518,0.074,0rtt
1785160791845,blackout_start,14,0,0.000,0rtt
1785160791848,commit_offline,15,0,0.000,0rtt
1785160794849,commit_offline,16,0,0.000,0rtt
1785160797849,commit_offline,17,0,0.000,0rtt
1785160800849,commit_offline,18,0,0.000,0rtt
1785160801847,blackout_end,18,0,0.000,0rtt
1785160801848,handshake_transcript_embedded,18,2054,0.112,0rtt
1785160802379,zero_rtt_available,0,0,531.073,0rtt
1785160802379,reconnect_handshake_0rtt_accepted,0,0,531.386,0rtt
1785160802383,commit_cpu,19,0,1.496,0rtt
1785160802383,commit_net,19,2572,0.153,0rtt
1785160805383,commit_cpu,20,0,1.730,0rtt
1785160805384,commit_net,20,518,0.105,0rtt
1785160808383,commit_cpu,21,0,1.400,0rtt
1785160808383,commit_net,21,518,0.140,0rtt
1785160811383,commit_cpu,22,0,1.516,0rtt
1785160811383,commit_net,22,518,0.100,0rtt
1785160814381,commit_cpu,23,0,0.534,0rtt
1785160814381,commit_net,23,518,0.064,0rtt
1785160817381,blackout_start,23,0,0.000,0rtt
1785160817385,commit_offline,24,0,0.000,0rtt
1785160820385,commit_offline,25,0,0.000,0rtt
1785160823385,commit_offline,26,0,0.000,0rtt
1785160826385,commit_offline,27,0,0.000,0rtt
1785160827383,blackout_end,27,0,0.000,0rtt
1785160827384,handshake_transcript_embedded,27,2054,0.166,0rtt
1785160827880,zero_rtt_available,0,0,496.078,0rtt
1785160827881,reconnect_handshake_0rtt_accepted,0,0,496.396,0rtt
1785160827885,commit_cpu,28,0,1.997,0rtt
1785160827885,commit_net,28,2572,0.147,0rtt
1785160830884,commit_cpu,29,0,1.656,0rtt
1785160830884,commit_net,29,518,0.095,0rtt
1785160833884,commit_cpu,30,0,1.673,0rtt
1785160833884,commit_net,30,518,0.141,0rtt
1785160836884,commit_cpu,31,0,1.714,0rtt
1785160836885,commit_net,31,518,0.101,0rtt
1785160839884,commit_cpu,32,0,1.600,0rtt
1785160839884,commit_net,32,518,0.093,0rtt
1785160840772,done,32,0,0.000,0rtt
