timestamp_ms,event,epoch,bytes,latency_ms,mode
1785160658423,zero_rtt_available,0,0,4.506,0rtt
1785160658939,handshake_0rtt_accepted,0,0,521.362,0rtt
1785160658944,commit_cpu,1,0,2.195,0rtt
1785160658944,commit_net,1,518,0.192,0rtt
1785160659944,commit_cpu,2,0,1.962,0rtt
1785160659944,commit_net,2,518,0.123,0rtt
1785160660943,commit_cpu,3,0,1.465,0rtt
1785160660944,commit_net,3,518,0.248,0rtt
1785160661944,commit_cpu,4,0,1.653,0rtt
1785160661944,commit_net,4,518,0.099,0rtt
1785160662943,commit_cpu,5,0,1.453,0rtt
1785160662944,commit_net,5,518,0.191,0rtt
1785160663943,commit_cpu,6,0,1.344,0rtt
1785160663943,commit_net,6,518,0.091,0rtt
1785160664943,commit_cpu,7,0,1.211,0rtt
1785160664944,commit_net,7,518,0.282,0rtt
1785160665942,commit_cpu,8,0,0.593,0rtt
1785160665943,commit_net,8,518,0.074,0rtt
1785160666943,commit_cpu,9,0,0.951,0rtt
1785160666943,commit_net,9,518,0.095,0rtt
1785160667944,commit_cpu,10,0,2.042,0rtt
1785160667945,commit_net,10,518,0.233,0rtt
1785160668944,commit_cpu,11,0,1.638,0rtt
1785160668944,commit_net,11,518,0.192,0rtt
1785160669943,commit_cpu,12,0,1.527,0rtt
1785160669944,commit_net,12,518,0.369,0rtt
1785160670942,commit_cpu,13,0,0.549,0rtt
1785160670942,commit_net,13,518,0.091,0rtt
1785160671943,commit_cpu,14,0,1.468,0rtt
1785160671944,commit_net,14,518,0.105,0rtt
1785160672942,commit_cpu,15,0,1.151,0rtt
1785160672943,commit_net,15,518,0.083,0rtt
1785160673942,blackout_start,15,0,0.000,0rtt
1785160673946,commit_offline,16,0,0.000,0rtt
1785160674946,commit_offline,17,0,0.000,0rtt
1785160675946,commit_offline,18,0,0.000,0rtt
1785160676946,commit_offline,19,0,0.000,0rtt
1785160677946,commit_offline,20,0,0.000,0rtt
1785160678947,commit_offline,21,0,0.000,0rtt
1785160679946,commit_offline,22,0,0.000,0rtt
1785160680946,commit_offline,23,0,0.000,0rtt
1785160681948,commit_offline,24,0,0.000,0rtt
1785160682945,commit_offline,25,0,0.000,0rtt
1785160683945,blackout_end,25,0,0.000,0rtt
1785160683946,handshake_transcript_embedded,25,5135,0.509,0rtt
1785160684448,zero_rtt_available,0,0,501.992,0rtt
1785160684448,reconnect_handshake_0rtt_accepted,0,0,502.243,0rtt
1785160684452,commit_cpu,26,0,1.013,0rtt
1785160684452,commit_net,26,5653,0.470,0rtt
1785160685451,commit_cpu,27,0,1.303,0rtt
1785160685451,commit_net,27,518,0.108,0rtt
1785160686451,commit_cpu,28,0,1.075,0rtt
1785160686451,commit_net,28,518,0.088,0rtt
1785160687452,commit_cpu,29,0,1.989,0rtt
1785160687452,commit_net,29,518,0.123,0rtt
1785160688452,commit_cpu,30,0,1.627,0rtt
1785160688452,commit_net,30,518,0.096,0rtt
1785160689451,commit_cpu,31,0,1.451,0rtt
1785160689451,commit_net,31,518,0.118,0rtt
1785160690451,commit_cpu,32,0,1.403,0rtt
1785160690452,commit_net,32,518,0.125,0rtt
1785160691450,commit_cpu,33,0,1.137,0rtt
1785160691450,commit_net,33,518,0.102,0rtt
1785160692452,commit_cpu,34,0,1.676,0rtt
1785160692452,commit_net,34,518,0.100,0rtt
1785160693452,commit_cpu,35,0,1.676,0rtt
1785160693452,commit_net,35,518,0.098,0rtt
1785160694451,commit_cpu,36,0,1.220,0rtt
1785160694451,commit_net,36,518,0.112,0rtt
1785160695451,commit_cpu,37,0,0.614,0rtt
1785160695451,commit_net,37,518,0.056,0rtt
1785160696450,commit_cpu,38,0,0.516,0rtt
1785160696450,commit_net,38,518,0.066,0rtt
1785160697452,commit_cpu,39,0,1.616,0rtt
1785160697452,commit_net,39,518,0.116,0rtt
1785160698452,commit_cpu,40,0,1.453,0rtt
1785160698452,commit_net,40,518,0.705,0rtt
1785160699450,blackout_start,40,0,0.000,0rtt
1785160699453,commit_offline,41,0,0.000,0rtt
1785160700453,commit_offline,42,0,0.000,0rtt
1785160701453,commit_offline,43,0,0.000,0rtt
1785160702453,commit_offline,44,0,0.000,0rtt
1785160703453,commit_offline,45,0,0.000,0rtt
1785160704454,commit_offline,46,0,0.000,0rtt
1785160705454,commit_offline,47,0,0.000,0rtt
1785160706454,commit_offline,48,0,0.000,0rtt
