timestamp_ms,event,epoch,bytes,latency_ms,mode
1785366462641,zero_rtt_available,0,0,1316.990,0rtt
1785366462641,control_stream_0rtt,0,0,0.000,0rtt
1785366465191,handshake_confirmed,0,0,3867.197,0rtt
1785366490239,zero_rtt_available,0,0,10049.982,0rtt
1785366490239,control_stream_0rtt,0,0,0.000,0rtt
1785366492798,reconnect_handshake_confirmed,5,0,12609.198,0rtt
1785366517836,zero_rtt_available,0,0,10026.764,0rtt
1785366517836,control_stream_0rtt,0,0,0.000,0rtt
1785366520404,reconnect_handshake_confirmed,10,0,12594.786,0rtt
1785366545446,zero_rtt_available,0,0,9943.310,0rtt
1785366545447,control_stream_0rtt,0,0,0.000,0rtt
1785366548032,reconnect_handshake_confirmed,15,0,12529.466,0rtt
1785367471829,zero_rtt_available,0,0,2.706,0rtt
1785367471836,control_stream_0rtt,0,0,0.000,0rtt
1785367471838,reconnect_handshake_confirmed,21,0,11.010,0rtt
1785367496843,zero_rtt_available,0,0,9997.432,0rtt
1785367496846,control_stream_0rtt,0,0,0.000,0rtt
1785367496846,reconnect_handshake_confirmed,25,0,10000.227,0rtt
1785367521853,zero_rtt_available,0,0,10004.893,0rtt
1785367521854,control_stream_0rtt,0,0,0.000,0rtt
1785367521855,reconnect_handshake_confirmed,30,0,10007.394,0rtt
1785367546861,zero_rtt_available,0,0,10003.243,0rtt
1785367546862,control_stream_0rtt,0,0,0.000,0rtt
1785367546863,reconnect_handshake_confirmed,35,0,10004.969,0rtt
1785367571872,zero_rtt_available,0,0,10006.412,0rtt
1785367571874,control_stream_0rtt,0,0,0.000,0rtt
1785367571874,reconnect_handshake_confirmed,40,0,10007.787,0rtt
1785367596883,zero_rtt_available,0,0,10007.794,0rtt
1785367596883,control_stream_0rtt,0,0,0.000,0rtt
1785367596886,reconnect_handshake_confirmed,45,0,10011.184,0rtt
1785367621894,zero_rtt_available,0,0,10006.036,0rtt
1785367621896,control_stream_0rtt,0,0,0.000,0rtt
1785367621897,reconnect_handshake_confirmed,50,0,10008.262,0rtt
1785367646907,zero_rtt_available,0,0,10007.903,0rtt
1785367646908,control_stream_0rtt,0,0,0.000,0rtt
1785367646909,reconnect_handshake_confirmed,55,0,10009.081,0rtt
1785367671916,zero_rtt_available,0,0,10004.929,0rtt
1785367671923,control_stream_0rtt,0,0,0.000,0rtt
1785367671923,reconnect_handshake_confirmed,61,0,10011.875,0rtt
1785367696925,zero_rtt_available,0,0,10004.532,0rtt
1785367696926,control_stream_0rtt,0,0,0.000,0rtt
1785367696927,reconnect_handshake_confirmed,65,0,10005.976,0rtt
1785367721935,zero_rtt_available,0,0,10004.598,0rtt
1785367721938,control_stream_0rtt,0,0,0.000,0rtt
1785367721938,reconnect_handshake_confirmed,70,0,10007.692,0rtt
1785367746946,zero_rtt_available,0,0,10006.496,0rtt
1785367746949,control_stream_0rtt,0,0,0.000,0rtt
1785367746949,reconnect_handshake_confirmed,75,0,10009.988,0rtt
1785367771958,zero_rtt_available,0,0,10006.687,0rtt
1785367771958,control_stream_0rtt,0,0,0.000,0rtt
1785367771959,reconnect_handshake_confirmed,80,0,10007.954,0rtt
1785367796966,zero_rtt_available,0,0,10003.834,0rtt
1785367796967,control_stream_0rtt,0,0,0.000,0rtt
1785367796968,reconnect_handshake_confirmed,85,0,10005.400,0rtt
1785367821974,zero_rtt_available,0,0,10003.679,0rtt
1785367821975,control_stream_0rtt,0,0,0.000,0rtt
1785367821976,reconnect_handshake_confirmed,90,0,10005.424,0rtt
1785367846982,zero_rtt_available,0,0,10004.176,0rtt
1785367846983,control_stream_0rtt,0,0,0.000,0rtt
1785367846984,reconnect_handshake_confirmed,95,0,10005.443,0rtt
1785367871990,zero_rtt_available,0,0,10002.874,0rtt
1785367871990,control_stream_0rtt,0,0,0.000,0rtt
1785367871990,reconnect_handshake_confirmed,100,0,10003.394,0rtt
1785367896996,zero_rtt_available,0,0,10004.183,0rtt
1785367896996,control_stream_0rtt,0,0,0.000,0rtt
1785367896997,reconnect_handshake_confirmed,105,0,10005.506,0rtt
1785367922011,zero_rtt_available,0,0,10011.442,0rtt
1785367922015,control_stream_0rtt,0,0,0.000,0rtt
1785367922015,reconnect_handshake_confirmed,110,0,10015.764,0rtt
1785367947021,zero_rtt_available,0,0,10003.283,0rtt
1785367947021,control_stream_0rtt,0,0,0.000,0rtt
1785367947021,reconnect_handshake_confirmed,115,0,10004.022,0rtt
1785367972033,zero_rtt_available,0,0,10009.069,0rtt
1785367972040,control_stream_0rtt,0,0,0.000,0rtt
1785367972040,reconnect_handshake_confirmed,121,0,10016.148,0rtt
1785367997046,zero_rtt_available,0,0,10006.623,0rtt
1785367997047,control_stream_0rtt,0,0,0.000,0rtt
1785367997062,reconnect_handshake_confirmed,125,0,10023.109,0rtt
1785368022160,zero_rtt_available,0,0,10095.766,0rtt
1785368022185,control_stream_0rtt,0,0,0.000,0rtt
1785368022185,reconnect_handshake_confirmed,130,0,10120.628,0rtt
1785368047202,zero_rtt_available,0,0,10010.329,0rtt
1785368047204,control_stream_0rtt,0,0,0.000,0rtt
1785368047204,reconnect_handshake_confirmed,135,0,10012.774,0rtt
1785368072211,zero_rtt_available,0,0,10005.350,0rtt
1785368072212,control_stream_0rtt,0,0,0.000,0rtt
1785368072213,reconnect_handshake_confirmed,140,0,10007.838,0rtt
1785368097220,zero_rtt_available,0,0,10004.451,0rtt
1785368097221,control_stream_0rtt,0,0,0.000,0rtt
1785368097222,reconnect_handshake_confirmed,145,0,10006.842,0rtt
1785368122229,zero_rtt_available,0,0,10004.823,0rtt
1785368122234,control_stream_0rtt,0,0,0.000,0rtt
1785368122235,reconnect_handshake_confirmed,150,0,10010.110,0rtt
1785368147238,zero_rtt_available,0,0,10004.348,0rtt
1785368147240,control_stream_0rtt,0,0,0.000,0rtt
1785368147242,reconnect_handshake_confirmed,155,0,10008.029,0rtt
1785368172247,zero_rtt_available,0,0,10004.274,0rtt
1785368172247,control_stream_0rtt,0,0,0.000,0rtt
1785368172251,reconnect_handshake_confirmed,160,0,10008.339,0rtt
1785368197261,zero_rtt_available,0,0,10006.654,0rtt
1785368197262,control_stream_0rtt,0,0,0.000,0rtt
1785368197263,reconnect_handshake_confirmed,165,0,10008.639,0rtt
1785368222271,zero_rtt_available,0,0,10003.280,0rtt
1785368222271,control_stream_0rtt,0,0,0.000,0rtt
1785368222272,reconnect_handshake_confirmed,170,0,10004.594,0rtt
1785368247281,zero_rtt_available,0,0,10006.208,0rtt
1785368247283,control_stream_0rtt,0,0,0.000,0rtt
1785368247283,reconnect_handshake_confirmed,175,0,10008.624,0rtt
1785368272338,zero_rtt_available,0,0,10053.248,0rtt
1785368272390,control_stream_0rtt,0,0,0.000,0rtt
1785368272390,reconnect_handshake_confirmed,181,0,10105.282,0rtt
1785368297367,zero_rtt_available,0,0,10023.685,0rtt
1785368297370,control_stream_0rtt,0,0,0.000,0rtt
1785368297378,reconnect_handshake_confirmed,185,0,10034.458,0rtt
1785368322385,zero_rtt_available,0,0,10003.946,0rtt
1785368322385,control_stream_0rtt,0,0,0.000,0rtt
1785368322386,reconnect_handshake_confirmed,190,0,10005.012,0rtt
1785368347397,zero_rtt_available,0,0,10007.947,0rtt
1785368347398,control_stream_0rtt,0,0,0.000,0rtt
1785368347398,reconnect_handshake_confirmed,195,0,10009.782,0rtt
1785368372405,zero_rtt_available,0,0,10004.365,0rtt
1785368372407,control_stream_0rtt,0,0,0.000,0rtt
1785368372407,reconnect_handshake_confirmed,200,0,10007.015,0rtt
1785368397414,zero_rtt_available,0,0,10005.663,0rtt
1785368397415,control_stream_0rtt,0,0,0.000,0rtt
1785368397415,reconnect_handshake_confirmed,205,0,10007.297,0rtt
1785368422422,zero_rtt_available,0,0,10004.624,0rtt
1785368422423,control_stream_0rtt,0,0,0.000,0rtt
1785368422423,reconnect_handshake_confirmed,210,0,10006.113,0rtt
1785368447431,zero_rtt_available,0,0,10004.795,0rtt
1785368447432,control_stream_0rtt,0,0,0.000,0rtt
1785368447432,reconnect_handshake_confirmed,215,0,10006.308,0rtt
1785368472439,zero_rtt_available,0,0,10004.121,0rtt
1785368472440,control_stream_0rtt,0,0,0.000,0rtt
1785368472440,reconnect_handshake_confirmed,220,0,10005.409,0rtt
1785368497448,zero_rtt_available,0,0,10004.812,0rtt
1785368497449,control_stream_0rtt,0,0,0.000,0rtt
1785368497450,reconnect_handshake_confirmed,225,0,10006.888,0rtt
1785368522458,zero_rtt_available,0,0,10004.618,0rtt
1785368522458,control_stream_0rtt,0,0,0.000,0rtt
1785368522459,reconnect_handshake_confirmed,230,0,10005.807,0rtt
1785368547466,zero_rtt_available,0,0,10005.893,0rtt
1785368547467,control_stream_0rtt,0,0,0.000,0rtt
1785368547468,reconnect_handshake_confirmed,235,0,10007.134,0rtt
1785368591323,done,0,0,0.000,0rtt
