timestamp_ms,event,epoch,bytes,latency_ms,mode
1785583346566,zero_rtt_available,0,0,1.501,0rtt
1785583826620,handshake_0rtt_accepted,0,0,480055.891,0rtt
1785583826635,commit_cpu,1,0,11.129,0rtt
1785583826635,commit_net,1,518,0.529,0rtt
1785583831625,commit_cpu,2,0,2.006,0rtt
1785583831628,commit_net,2,1027,0.250,0rtt
1785583836627,commit_cpu,3,0,1.585,0rtt
1785583836627,commit_net,3,1545,2.067,0rtt
1785583841624,blackout_start,3,0,0.000,0rtt
1785583841628,commit_offline,4,0,0.000,0rtt
1785583846627,commit_offline,5,0,0.000,0rtt
1785583851625,blackout_end,5,0,0.000,0rtt
1785584081635,handshake_transcript_embedded,5,2572,0.124,0rtt
1785584561728,zero_rtt_available,0,0,480092.998,0rtt
1785584561731,reconnect_handshake_0rtt_accepted,0,0,480095.479,0rtt
1785584561738,commit_cpu,6,0,3.783,0rtt
1785584561738,commit_net,6,3081,0.427,0rtt
1785584566736,commit_cpu,7,0,2.349,0rtt
1785584566737,commit_net,7,3599,0.425,0rtt
1785584571737,commit_cpu,8,0,3.267,0rtt
1785584571738,commit_net,8,4108,0.630,0rtt
1785584576734,blackout_start,8,0,0.000,0rtt
1785584576738,commit_offline,9,0,0.000,0rtt
1785584581738,commit_offline,10,0,0.000,0rtt
1785584586736,blackout_end,10,0,0.000,0rtt
1785584816747,handshake_transcript_embedded,10,5135,0.775,0rtt
1785585296889,zero_rtt_available,0,0,480142.577,0rtt
1785585296892,reconnect_handshake_0rtt_accepted,0,0,480145.440,0rtt
1785585296901,commit_cpu,11,0,6.132,0rtt
1785585296901,commit_net,11,5653,0.404,0rtt
1785585301897,commit_cpu,12,0,2.092,0rtt
1785585301899,commit_net,12,6162,0.208,0rtt
1785585306898,commit_cpu,13,0,1.651,0rtt
1785585306898,commit_net,13,6680,1.932,0rtt
1785585311895,blackout_start,13,0,0.000,0rtt
1785585311899,commit_offline,14,0,0.000,0rtt
1785585316898,commit_offline,15,0,0.000,0rtt
1785585321897,blackout_end,15,0,0.000,0rtt
1785586221918,handshake_transcript_embedded,15,7707,4.933,0rtt
