timestamp_ms,event,epoch,bytes,latency_ms,mode
1785111677409,zero_rtt_available,0,0,0.355,0rtt
1785111677445,handshake_0rtt_accepted,0,0,36.359,0rtt
1785111677448,commit_cpu,1,0,1.475,0rtt
1785111677448,commit_net,1,518,0.117,0rtt
1785111680447,commit_cpu,2,0,0.832,0rtt
1785111680447,commit_net,2,518,0.122,0rtt
1785111683448,commit_cpu,3,0,1.489,0rtt
1785111683449,commit_net,3,518,0.115,0rtt
1785111686448,commit_cpu,4,0,1.553,0rtt
1785111686449,commit_net,4,518,0.177,0rtt
1785111689449,commit_cpu,5,0,1.533,0rtt
1785111689449,commit_net,5,518,0.108,0rtt
1785111692446,blackout_start,5,0,0.000,0rtt
1785111692450,commit_offline,6,0,0.000,0rtt
1785111695450,commit_offline,7,0,0.000,0rtt
1785111698451,commit_offline,8,0,0.000,0rtt
1785111701450,commit_offline,9,0,0.000,0rtt
1785111702448,blackout_end,9,0,0.000,0rtt
1785111702449,handshake_transcript_embedded,9,2054,0.114,0rtt
1785111702491,zero_rtt_available,0,0,42.290,0rtt
1785111702492,reconnect_handshake_0rtt_accepted,0,0,42.636,0rtt
1785111702496,commit_cpu,10,0,1.596,0rtt
1785111702496,commit_net,10,2572,0.133,0rtt
1785111705496,commit_cpu,11,0,1.925,0rtt
1785111705497,commit_net,11,518,0.139,0rtt
1785111708496,commit_cpu,12,0,1.895,0rtt
1785111708497,commit_net,12,518,0.118,0rtt
1785111711496,commit_cpu,13,0,2.302,0rtt
1785111711497,commit_net,13,518,0.147,0rtt
1785111714495,commit_cpu,14,0,1.642,0rtt
1785111714495,commit_net,14,518,0.099,0rtt
1785111717494,blackout_start,14,0,0.000,0rtt
1785111717498,commit_offline,15,0,0.000,0rtt
1785111720498,commit_offline,16,0,0.000,0rtt
1785111723498,commit_offline,17,0,0.000,0rtt
1785111726498,commit_offline,18,0,0.000,0rtt
1785111727497,blackout_end,18,0,0.000,0rtt
1785111727498,handshake_transcript_embedded,18,2054,0.200,0rtt
1785111727539,zero_rtt_available,0,0,41.506,0rtt
1785111727539,reconnect_handshake_0rtt_accepted,0,0,41.819,0rtt
1785111727544,commit_cpu,19,0,1.978,0rtt
1785111727544,commit_net,19,2572,0.227,0rtt
1785111730544,commit_cpu,20,0,1.554,0rtt
1785111730544,commit_net,20,518,0.152,0rtt
1785111733543,commit_cpu,21,0,1.642,0rtt
1785111733543,commit_net,21,518,0.144,0rtt
1785111736544,commit_cpu,22,0,1.596,0rtt
1785111736544,commit_net,22,518,0.115,0rtt
1785111739544,commit_cpu,23,0,1.468,0rtt
1785111739544,commit_net,23,518,0.128,0rtt
1785111742542,blackout_start,23,0,0.000,0rtt
1785111742545,commit_offline,24,0,0.000,0rtt
1785111745545,commit_offline,25,0,0.000,0rtt
1785111748546,commit_offline,26,0,0.000,0rtt
1785111751545,commit_offline,27,0,0.000,0rtt
1785111752544,blackout_end,27,0,0.000,0rtt
1785111752545,handshake_transcript_embedded,27,2054,0.114,0rtt
1785111752580,zero_rtt_available,0,0,35.562,0rtt
1785111752581,reconnect_handshake_0rtt_accepted,0,0,36.022,0rtt
1785111752585,commit_cpu,28,0,1.570,0rtt
1785111752585,commit_net,28,2572,0.147,0rtt
1785111755585,commit_cpu,29,0,1.784,0rtt
1785111755586,commit_net,29,518,0.550,0rtt
1785111758585,commit_cpu,30,0,1.414,0rtt
1785111758585,commit_net,30,518,0.135,0rtt
1785111761583,commit_cpu,31,0,1.596,0rtt
1785111761584,commit_net,31,518,0.119,0rtt
1785111764585,commit_cpu,32,0,2.245,0rtt
1785111764585,commit_net,32,518,0.121,0rtt
1785111767365,done,32,0,0.000,0rtt
