timestamp_ms,event,epoch,bytes,latency_ms,mode
1785280607297,zero_rtt_available,0,0,0.226,0rtt
1785280607334,handshake_0rtt_accepted,0,0,36.767,0rtt
1785280607337,commit_cpu,1,0,1.420,0rtt
1785280607337,commit_net,1,518,0.066,0rtt
1785280610337,commit_cpu,2,0,1.580,0rtt
1785280610337,commit_net,2,518,0.126,0rtt
1785280613337,commit_cpu,3,0,1.556,0rtt
1785280613337,commit_net,3,518,0.107,0rtt
1785280616337,commit_cpu,4,0,1.609,0rtt
1785280616337,commit_net,4,518,0.128,0rtt
1785280619337,commit_cpu,5,0,1.674,0rtt
1785280619338,commit_net,5,518,0.191,0rtt
1785280622335,blackout_start,5,0,0.000,0rtt
1785280622339,commit_offline,6,0,0.000,0rtt
1785280625339,commit_offline,7,0,0.000,0rtt
1785280628339,commit_offline,8,0,0.000,0rtt
1785280631339,commit_offline,9,0,0.000,0rtt
1785280632338,blackout_end,9,0,0.000,0rtt
1785280632338,handshake_transcript_embedded,9,2054,0.116,0rtt
1785280632377,zero_rtt_available,0,0,38.980,0rtt
1785280632378,reconnect_handshake_0rtt_accepted,0,0,39.282,0rtt
1785280632380,commit_cpu,10,0,1.502,0rtt
1785280632380,commit_net,10,2572,0.160,0rtt
1785280635381,commit_cpu,11,0,1.591,0rtt
1785280635381,commit_net,11,518,0.137,0rtt
1785280638381,commit_cpu,12,0,1.735,0rtt
1785280638381,commit_net,12,518,0.146,0rtt
1785280641381,commit_cpu,13,0,1.522,0rtt
1785280641382,commit_net,13,518,0.178,0rtt
1785280644381,commit_cpu,14,0,1.641,0rtt
1785280644381,commit_net,14,518,0.102,0rtt
1785280647382,blackout_start,14,0,0.000,0rtt
1785280647385,commit_offline,15,0,0.000,0rtt
1785280650384,commit_offline,16,0,0.000,0rtt
1785280653385,commit_offline,17,0,0.000,0rtt
1785280656385,commit_offline,18,0,0.000,0rtt
1785280657383,blackout_end,18,0,0.000,0rtt
1785280657383,handshake_transcript_embedded,18,2054,0.204,0rtt
1785280657423,zero_rtt_available,0,0,40.050,0rtt
1785280657424,reconnect_handshake_0rtt_accepted,0,0,40.375,0rtt
1785280657426,commit_cpu,19,0,1.610,0rtt
1785280657426,commit_net,19,2572,0.165,0rtt
1785280660426,commit_cpu,20,0,1.677,0rtt
1785280660427,commit_net,20,518,0.122,0rtt
1785280663427,commit_cpu,21,0,1.760,0rtt
1785280663428,commit_net,21,518,0.160,0rtt
1785280666427,commit_cpu,22,0,1.686,0rtt
1785280666428,commit_net,22,518,0.129,0rtt
1785280669427,commit_cpu,23,0,1.670,0rtt
1785280669427,commit_net,23,518,0.102,0rtt
1785280672426,blackout_start,23,0,0.000,0rtt
1785280672429,commit_offline,24,0,0.000,0rtt
1785280675430,commit_offline,25,0,0.000,0rtt
1785280678430,commit_offline,26,0,0.000,0rtt
1785280681429,commit_offline,27,0,0.000,0rtt
1785280682428,blackout_end,27,0,0.000,0rtt
1785280682429,handshake_transcript_embedded,27,2054,0.120,0rtt
1785280682474,zero_rtt_available,0,0,44.630,0rtt
1785280682474,reconnect_handshake_0rtt_accepted,0,0,44.917,0rtt
1785280682478,commit_cpu,28,0,1.404,0rtt
1785280682478,commit_net,28,2572,0.160,0rtt
1785280685478,commit_cpu,29,0,1.616,0rtt
1785280685478,commit_net,29,518,0.107,0rtt
1785280688478,commit_cpu,30,0,1.698,0rtt
1785280688479,commit_net,30,518,0.095,0rtt
1785280691479,commit_cpu,31,0,1.573,0rtt
1785280691480,commit_net,31,518,0.140,0rtt
1785280694477,commit_cpu,32,0,0.596,0rtt
1785280694478,commit_net,32,518,0.117,0rtt
1785280697255,done,32,0,0.000,0rtt
