timestamp_ms,event,epoch,bytes,latency_ms,mode
1785281042839,zero_rtt_available,0,0,0.199,0rtt
1785281043342,handshake_0rtt_accepted,0,0,503.285,0rtt
1785281043346,commit_cpu,1,0,1.835,0rtt
1785281043347,commit_net,1,518,0.129,0rtt
1785281044346,commit_cpu,2,0,1.681,0rtt
1785281044346,commit_net,2,518,0.107,0rtt
1785281045346,commit_cpu,3,0,1.587,0rtt
1785281045346,commit_net,3,518,0.110,0rtt
1785281046347,commit_cpu,4,0,2.818,0rtt
1785281046347,commit_net,4,518,0.135,0rtt
1785281047346,commit_cpu,5,0,1.679,0rtt
1785281047346,commit_net,5,518,0.115,0rtt
1785281048346,commit_cpu,6,0,1.720,0rtt
1785281048346,commit_net,6,518,0.133,0rtt
1785281049346,commit_cpu,7,0,1.667,0rtt
1785281049346,commit_net,7,518,0.116,0rtt
1785281050346,commit_cpu,8,0,1.706,0rtt
1785281050346,commit_net,8,518,0.100,0rtt
1785281051345,commit_cpu,9,0,1.514,0rtt
1785281051345,commit_net,9,518,0.110,0rtt
1785281052345,commit_cpu,10,0,1.594,0rtt
1785281052346,commit_net,10,518,0.115,0rtt
1785281053344,commit_cpu,11,0,0.922,0rtt
1785281053345,commit_net,11,518,0.089,0rtt
1785281054346,commit_cpu,12,0,1.589,0rtt
1785281054346,commit_net,12,518,0.098,0rtt
1785281055345,commit_cpu,13,0,1.528,0rtt
1785281055346,commit_net,13,518,0.097,0rtt
1785281056346,commit_cpu,14,0,1.500,0rtt
1785281056346,commit_net,14,518,0.179,0rtt
1785281057345,commit_cpu,15,0,1.505,0rtt
1785281057346,commit_net,15,518,0.121,0rtt
1785281058344,blackout_start,15,0,0.000,0rtt
1785281058348,commit_offline,16,0,0.000,0rtt
1785281059347,commit_offline,17,0,0.000,0rtt
1785281060347,commit_offline,18,0,0.000,0rtt
1785281061348,commit_offline,19,0,0.000,0rtt
1785281062348,commit_offline,20,0,0.000,0rtt
1785281063348,commit_offline,21,0,0.000,0rtt
1785281064347,commit_offline,22,0,0.000,0rtt
1785281065347,commit_offline,23,0,0.000,0rtt
1785281066349,commit_offline,24,0,0.000,0rtt
1785281067347,commit_offline,25,0,0.000,0rtt
1785281068346,blackout_end,25,0,0.000,0rtt
1785281068347,handshake_transcript_embedded,25,5135,0.132,0rtt
1785281068861,zero_rtt_available,0,0,514.879,0rtt
1785281068862,reconnect_handshake_0rtt_accepted,0,0,515.255,0rtt
1785281068866,commit_cpu,26,0,1.505,0rtt
1785281068866,commit_net,26,5653,0.165,0rtt
1785281069865,commit_cpu,27,0,1.506,0rtt
1785281069866,commit_net,27,518,0.103,0rtt
1785281070866,commit_cpu,28,0,1.673,0rtt
1785281070866,commit_net,28,518,0.107,0rtt
1785281071864,commit_cpu,29,0,0.513,0rtt
1785281071864,commit_net,29,518,0.060,0rtt
1785281072866,commit_cpu,30,0,1.579,0rtt
1785281072866,commit_net,30,518,0.114,0rtt
1785281073865,commit_cpu,31,0,1.584,0rtt
1785281073866,commit_net,31,518,0.133,0rtt
1785281074866,commit_cpu,32,0,1.572,0rtt
1785281074866,commit_net,32,518,0.111,0rtt
1785281075865,commit_cpu,33,0,1.369,0rtt
1785281075866,commit_net,33,518,0.130,0rtt
1785281076866,commit_cpu,34,0,1.617,0rtt
1785281076866,commit_net,34,518,0.120,0rtt
1785281077865,commit_cpu,35,0,1.508,0rtt
1785281077865,commit_net,35,518,0.101,0rtt
1785281078866,commit_cpu,36,0,1.643,0rtt
1785281078866,commit_net,36,518,0.224,0rtt
1785281079866,commit_cpu,37,0,1.764,0rtt
1785281079867,commit_net,37,518,0.108,0rtt
1785281080865,commit_cpu,38,0,1.583,0rtt
1785281080866,commit_net,38,518,0.160,0rtt
1785281081865,commit_cpu,39,0,1.495,0rtt
1785281081866,commit_net,39,518,0.102,0rtt
1785281082866,commit_cpu,40,0,1.705,0rtt
1785281082866,commit_net,40,518,0.113,0rtt
1785281083864,blackout_start,40,0,0.000,0rtt
1785281083868,commit_offline,41,0,0.000,0rtt
1785281084867,commit_offline,42,0,0.000,0rtt
1785281085869,commit_offline,43,0,0.000,0rtt
1785281086867,commit_offline,44,0,0.000,0rtt
1785281087867,commit_offline,45,0,0.000,0rtt
1785281088867,commit_offline,46,0,0.000,0rtt
1785281089868,commit_offline,47,0,0.000,0rtt
1785281090867,commit_offline,48,0,0.000,0rtt
1785281091867,commit_offline,49,0,0.000,0rtt
1785281092867,commit_offline,50,0,0.000,0rtt
1785281093867,blackout_end,50,0,0.000,0rtt
1785281093867,handshake_transcript_embedded,50,5135,0.057,0rtt
1785281094373,zero_rtt_available,0,0,505.954,0rtt
1785281094374,reconnect_handshake_0rtt_accepted,0,0,506.283,0rtt
1785281094377,commit_cpu,51,0,1.510,0rtt
1785281094378,commit_net,51,5653,0.164,0rtt
1785281095378,commit_cpu,52,0,1.724,0rtt
1785281095379,commit_net,52,518,0.099,0rtt
1785281096377,commit_cpu,53,0,1.501,0rtt
1785281096378,commit_net,53,518,0.104,0rtt
1785281097378,commit_cpu,54,0,1.605,0rtt
1785281097378,commit_net,54,518,0.108,0rtt
1785281098377,commit_cpu,55,0,1.554,0rtt
1785281098378,commit_net,55,518,0.115,0rtt
1785281099377,commit_cpu,56,0,1.523,0rtt
1785281099378,commit_net,56,518,0.147,0rtt
1785281100377,commit_cpu,57,0,0.530,0rtt
1785281100377,commit_net,57,518,0.091,0rtt
1785281101377,commit_cpu,58,0,1.022,0rtt
1785281101377,commit_net,58,518,0.059,0rtt
1785281102376,commit_cpu,59,0,0.561,0rtt
1785281102376,commit_net,59,518,0.062,0rtt
1785281103378,commit_cpu,60,0,1.672,0rtt
1785281103378,commit_net,60,518,0.109,0rtt
1785281104378,commit_cpu,61,0,1.517,0rtt
1785281104378,commit_net,61,518,0.176,0rtt
1785281105378,commit_cpu,62,0,1.586,0rtt
1785281105378,commit_net,62,518,0.119,0rtt
1785281106378,commit_cpu,63,0,1.511,0rtt
1785281106378,commit_net,63,518,0.125,0rtt
1785281107378,commit_cpu,64,0,1.793,0rtt
1785281107379,commit_net,64,518,0.138,0rtt
1785281108377,commit_cpu,65,0,1.539,0rtt
1785281108377,commit_net,65,518,0.104,0rtt
1785281109376,blackout_start,65,0,0.000,0rtt
1785281109380,commit_offline,66,0,0.000,0rtt
1785281110380,commit_offline,67,0,0.000,0rtt
1785281111379,commit_offline,68,0,0.000,0rtt
1785281112379,commit_offline,69,0,0.000,0rtt
1785281113379,commit_offline,70,0,0.000,0rtt
1785281114379,commit_offline,71,0,0.000,0rtt
1785281115379,commit_offline,72,0,0.000,0rtt
1785281116379,commit_offline,73,0,0.000,0rtt
1785281117379,commit_offline,74,0,0.000,0rtt
1785281118379,commit_offline,75,0,0.000,0rtt
1785281119378,blackout_end,75,0,0.000,0rtt
1785281119379,handshake_transcript_embedded,75,5135,0.124,0rtt
1785281119886,zero_rtt_available,0,0,507.344,0rtt
1785281119886,reconnect_handshake_0rtt_accepted,0,0,507.638,0rtt
1785281119889,commit_cpu,76,0,1.443,0rtt
1785281119890,commit_net,76,5653,0.169,0rtt
1785281120889,commit_cpu,77,0,1.576,0rtt
1785281120890,commit_net,77,518,0.108,0rtt
1785281121890,commit_cpu,78,0,1.540,0rtt
1785281121890,commit_net,78,518,0.176,0rtt
1785281122890,commit_cpu,79,0,1.816,0rtt
1785281122890,commit_net,79,518,0.163,0rtt
1785281123889,commit_cpu,80,0,1.542,0rtt
1785281123889,commit_net,80,518,0.104,0rtt
1785281124890,commit_cpu,81,0,1.626,0rtt
1785281124890,commit_net,81,518,0.216,0rtt
1785281125889,commit_cpu,82,0,1.675,0rtt
1785281125890,commit_net,82,518,0.118,0rtt
1785281126889,commit_cpu,83,0,1.518,0rtt
1785281126890,commit_net,83,518,0.104,0rtt
1785281127889,commit_cpu,84,0,1.526,0rtt
1785281127890,commit_net,84,518,0.101,0rtt
1785281128890,commit_cpu,85,0,1.576,0rtt
1785281128890,commit_net,85,518,0.123,0rtt
1785281129890,commit_cpu,86,0,1.621,0rtt
1785281129891,commit_net,86,518,0.122,0rtt
1785281130890,commit_cpu,87,0,1.581,0rtt
1785281130890,commit_net,87,518,0.109,0rtt
1785281131889,commit_cpu,88,0,1.505,0rtt
1785281131890,commit_net,88,518,0.103,0rtt
1785281132797,done,88,0,0.000,0rtt
