timestamp_ms,event,epoch,bytes,latency_ms,mode
1785281135155,zero_rtt_available,0,0,0.114,0rtt
1785281135668,handshake_0rtt_accepted,0,0,513.600,0rtt
1785281135672,commit_cpu,1,0,1.535,0rtt
1785281135672,commit_net,1,518,0.124,0rtt
1785281138671,commit_cpu,2,0,1.627,0rtt
1785281138672,commit_net,2,518,0.115,0rtt
1785281141672,commit_cpu,3,0,1.645,0rtt
1785281141672,commit_net,3,518,0.148,0rtt
1785281144672,commit_cpu,4,0,1.547,0rtt
1785281144673,commit_net,4,518,0.184,0rtt
1785281147672,commit_cpu,5,0,1.537,0rtt
1785281147673,commit_net,5,518,0.103,0rtt
1785281150670,blackout_start,5,0,0.000,0rtt
1785281150673,commit_offline,6,0,0.000,0rtt
1785281153674,commit_offline,7,0,0.000,0rtt
1785281156674,commit_offline,8,0,0.000,0rtt
1785281159674,commit_offline,9,0,0.000,0rtt
1785281160672,blackout_end,9,0,0.000,0rtt
1785281160673,handshake_transcript_embedded,9,2054,0.105,0rtt
1785281161185,zero_rtt_available,0,0,512.647,0rtt
1785281161186,reconnect_handshake_0rtt_accepted,0,0,513.016,0rtt
1785281161189,commit_cpu,10,0,1.452,0rtt
1785281161190,commit_net,10,2572,0.244,0rtt
1785281164190,commit_cpu,11,0,1.991,0rtt
1785281164190,commit_net,11,518,0.115,0rtt
1785281167190,commit_cpu,12,0,1.576,0rtt
1785281167190,commit_net,12,518,0.173,0rtt
1785281170189,commit_cpu,13,0,1.350,0rtt
1785281170189,commit_net,13,518,0.119,0rtt
1785281173190,commit_cpu,14,0,1.680,0rtt
1785281173190,commit_net,14,518,0.128,0rtt
1785281176188,blackout_start,14,0,0.000,0rtt
1785281176192,commit_offline,15,0,0.000,0rtt
1785281179192,commit_offline,16,0,0.000,0rtt
1785281182192,commit_offline,17,0,0.000,0rtt
1785281185191,commit_offline,18,0,0.000,0rtt
1785281186190,blackout_end,18,0,0.000,0rtt
1785281186191,handshake_transcript_embedded,18,2054,0.104,0rtt
1785281186696,zero_rtt_available,0,0,505.053,0rtt
1785281186696,reconnect_handshake_0rtt_accepted,0,0,505.383,0rtt
1785281186700,commit_cpu,19,0,1.533,0rtt
1785281186700,commit_net,19,2572,0.158,0rtt
1785281189699,commit_cpu,20,0,0.826,0rtt
1785281189699,commit_net,20,518,0.084,0rtt
1785281192699,commit_cpu,21,0,0.869,0rtt
1785281192699,commit_net,21,518,0.060,0rtt
1785281195700,commit_cpu,22,0,1.502,0rtt
1785281195700,commit_net,22,518,0.186,0rtt
1785281198700,commit_cpu,23,0,1.583,0rtt
1785281198700,commit_net,23,518,0.127,0rtt
1785281201698,blackout_start,23,0,0.000,0rtt
1785281201701,commit_offline,24,0,0.000,0rtt
1785281204701,commit_offline,25,0,0.000,0rtt
1785281207702,commit_offline,26,0,0.000,0rtt
1785281210702,commit_offline,27,0,0.000,0rtt
1785281211700,blackout_end,27,0,0.000,0rtt
1785281211701,handshake_transcript_embedded,27,2054,0.100,0rtt
1785281212210,zero_rtt_available,0,0,509.641,0rtt
1785281212211,reconnect_handshake_0rtt_accepted,0,0,509.965,0rtt
1785281212215,commit_cpu,28,0,1.696,0rtt
1785281212215,commit_net,28,2572,0.114,0rtt
1785281215215,commit_cpu,29,0,1.539,0rtt
1785281215215,commit_net,29,518,0.104,0rtt
1785281218215,commit_cpu,30,0,1.560,0rtt
1785281218215,commit_net,30,518,0.127,0rtt
1785281221215,commit_cpu,31,0,1.674,0rtt
1785281221215,commit_net,31,518,0.099,0rtt
1785281224215,commit_cpu,32,0,1.645,0rtt
1785281224215,commit_net,32,518,0.100,0rtt
1785281225135,done,32,0,0.000,0rtt
