timestamp_ms,event,epoch,bytes,latency_ms,mode
1785353917332,zero_rtt_available,0,0,0.124,0rtt
1785353919962,handshake_0rtt_accepted,0,0,2629.892,0rtt
1785353919966,commit_cpu,1,0,1.770,0rtt
1785353919966,commit_net,1,518,0.129,0rtt
1785353924966,commit_cpu,2,0,1.725,0rtt
1785353924967,commit_net,2,518,0.105,0rtt
1785353929966,commit_cpu,3,0,1.952,0rtt
1785353929967,commit_net,3,518,0.109,0rtt
1785353934964,blackout_start,3,0,0.000,0rtt
1785353934966,commit_offline,4,0,0.000,0rtt
1785353939967,commit_offline,5,0,0.000,0rtt
1785353944965,blackout_end,5,0,0.000,0rtt
1785353944966,handshake_transcript_embedded,5,1027,0.096,0rtt
1785353947553,zero_rtt_available,0,0,2586.680,0rtt
1785353947554,reconnect_handshake_0rtt_accepted,0,0,2587.715,0rtt
1785353947557,commit_cpu,6,0,1.416,0rtt
1785353947557,commit_net,6,1545,0.157,0rtt
1785353952557,commit_cpu,7,0,1.559,0rtt
1785353952557,commit_net,7,518,0.107,0rtt
1785353957557,commit_cpu,8,0,1.587,0rtt
1785353957558,commit_net,8,518,0.112,0rtt
1785353962555,blackout_start,8,0,0.000,0rtt
1785353962558,commit_offline,9,0,0.000,0rtt
1785353967559,commit_offline,10,0,0.000,0rtt
1785353972557,blackout_end,10,0,0.000,0rtt
1785353972558,handshake_transcript_embedded,10,1027,0.111,0rtt
1785353975118,zero_rtt_available,0,0,2560.347,0rtt
1785353975118,reconnect_handshake_0rtt_accepted,0,0,2560.670,0rtt
1785353975122,commit_cpu,11,0,1.799,0rtt
1785353975122,commit_net,11,1545,0.150,0rtt
1785353980121,commit_cpu,12,0,1.001,0rtt
1785353980122,commit_net,12,518,0.086,0rtt
1785353985122,commit_cpu,13,0,1.634,0rtt
1785353985123,commit_net,13,518,0.113,0rtt
1785353990120,blackout_start,13,0,0.000,0rtt
1785353990123,commit_offline,14,0,0.000,0rtt
1785353995124,commit_offline,15,0,0.000,0rtt
1785354000123,blackout_end,15,0,0.000,0rtt
1785354000125,handshake_transcript_embedded,15,1027,0.137,0rtt
1785354002696,zero_rtt_available,0,0,2570.987,0rtt
1785354002697,reconnect_handshake_0rtt_accepted,0,0,2571.397,0rtt
1785354002700,commit_cpu,16,0,1.425,0rtt
1785354002700,commit_net,16,1545,0.137,0rtt
1785354007699,commit_cpu,17,0,1.276,0rtt
1785354007700,commit_net,17,518,0.079,0rtt
1785354012698,commit_cpu,18,0,0.507,0rtt
1785354012699,commit_net,18,518,0.052,0rtt
1785354017698,blackout_start,18,0,0.000,0rtt
1785354017702,commit_offline,19,0,0.000,0rtt
1785354022701,commit_offline,20,0,0.000,0rtt
1785354027701,blackout_end,20,0,0.000,0rtt
1785354027701,handshake_transcript_embedded,20,1027,0.096,0rtt
1785354030316,zero_rtt_available,0,0,2614.525,0rtt
1785354030316,reconnect_handshake_0rtt_accepted,0,0,2614.863,0rtt
1785354030320,commit_cpu,21,0,1.633,0rtt
1785354030320,commit_net,21,1545,0.141,0rtt
1785354035320,commit_cpu,22,0,1.696,0rtt
1785354035320,commit_net,22,518,0.122,0rtt
1785354037311,done,22,0,0.000,0rtt
