timestamp_ms,event,epoch,bytes,latency_ms,mode
1785353670431,zero_rtt_available,0,0,0.310,0rtt
1785353673016,handshake_0rtt_accepted,0,0,2586.120,0rtt
1785353673020,commit_cpu,1,0,1.599,0rtt
1785353673021,commit_net,1,518,0.130,0rtt
1785353674021,commit_cpu,2,0,1.969,0rtt
1785353674021,commit_net,2,1027,0.143,0rtt
1785353675019,commit_cpu,3,0,0.771,0rtt
1785353675019,commit_net,3,1545,0.079,0rtt
1785353676020,commit_cpu,4,0,1.585,0rtt
1785353676021,commit_net,4,1545,0.111,0rtt
1785353677020,commit_cpu,5,0,1.615,0rtt
1785353677020,commit_net,5,1545,0.119,0rtt
1785353678020,commit_cpu,6,0,1.600,0rtt
1785353678020,commit_net,6,1545,0.117,0rtt
1785353679020,commit_cpu,7,0,1.399,0rtt
1785353679020,commit_net,7,1545,0.129,0rtt
1785353680021,commit_cpu,8,0,1.590,0rtt
1785353680021,commit_net,8,1545,0.115,0rtt
1785353681021,commit_cpu,9,0,1.623,0rtt
1785353681021,commit_net,9,1545,0.117,0rtt
1785353682020,commit_cpu,10,0,1.724,0rtt
1785353682021,commit_net,10,1545,0.141,0rtt
1785353683020,commit_cpu,11,0,1.625,0rtt
1785353683021,commit_net,11,1545,0.116,0rtt
1785353684021,commit_cpu,12,0,1.554,0rtt
1785353684021,commit_net,12,1545,0.128,0rtt
1785353685020,commit_cpu,13,0,1.428,0rtt
1785353685021,commit_net,13,1545,0.145,0rtt
1785353686020,commit_cpu,14,0,1.560,0rtt
1785353686021,commit_net,14,1545,0.116,0rtt
1785353687021,commit_cpu,15,0,1.637,0rtt
1785353687021,commit_net,15,1545,0.131,0rtt
1785353688019,blackout_start,15,0,0.000,0rtt
1785353688022,commit_offline,16,0,0.000,0rtt
1785353689021,commit_offline,17,0,0.000,0rtt
1785353690022,commit_offline,18,0,0.000,0rtt
1785353691021,commit_offline,19,0,0.000,0rtt
1785353692022,commit_offline,20,0,0.000,0rtt
1785353693021,commit_offline,21,0,0.000,0rtt
1785353694023,commit_offline,22,0,0.000,0rtt
1785353695023,commit_offline,23,0,0.000,0rtt
1785353696023,commit_offline,24,0,0.000,0rtt
1785353697023,commit_offline,25,0,0.000,0rtt
1785353698021,blackout_end,25,0,0.000,0rtt
1785353698021,handshake_transcript_embedded,25,6162,0.128,0rtt
1785353700643,zero_rtt_available,0,0,2622.460,0rtt
1785353700644,reconnect_handshake_0rtt_accepted,0,0,2622.780,0rtt
1785353700648,commit_cpu,26,0,1.656,0rtt
1785353700648,commit_net,26,6680,0.165,0rtt
1785353701648,commit_cpu,27,0,1.588,0rtt
1785353701648,commit_net,27,7189,0.104,0rtt
1785353702648,commit_cpu,28,0,1.828,0rtt
1785353702648,commit_net,28,7707,0.151,0rtt
1785353703647,commit_cpu,29,0,1.974,0rtt
1785353703648,commit_net,29,1545,0.129,0rtt
1785353704647,commit_cpu,30,0,1.682,0rtt
1785353704648,commit_net,30,1545,0.123,0rtt
1785353705648,commit_cpu,31,0,1.565,0rtt
1785353705648,commit_net,31,1545,0.122,0rtt
1785353706648,commit_cpu,32,0,1.562,0rtt
1785353706648,commit_net,32,1545,0.122,0rtt
1785353707646,commit_cpu,33,0,0.638,0rtt
1785353707647,commit_net,33,1545,0.083,0rtt
1785353708648,commit_cpu,34,0,1.674,0rtt
1785353708648,commit_net,34,1545,0.117,0rtt
1785353709647,commit_cpu,35,0,1.688,0rtt
1785353709648,commit_net,35,2054,0.117,0rtt
1785353710647,commit_cpu,36,0,1.748,0rtt
1785353710648,commit_net,36,1545,0.113,0rtt
1785353711647,commit_cpu,37,0,0.768,0rtt
1785353711647,commit_net,37,1545,0.054,0rtt
1785353712648,commit_cpu,38,0,1.726,0rtt
1785353712648,commit_net,38,1545,0.118,0rtt
1785353713648,commit_cpu,39,0,1.324,0rtt
1785353713649,commit_net,39,1545,0.884,0rtt
1785353714648,commit_cpu,40,0,1.561,0rtt
