timestamp_ms,event,epoch,bytes,latency_ms,mode
1785280103232,zero_rtt_available,0,0,0.112,0rtt
1785280103268,handshake_0rtt_accepted,0,0,35.824,0rtt
1785280103270,commit_cpu,1,0,1.161,0rtt
1785280103270,commit_net,1,518,0.106,0rtt
1785280106271,commit_cpu,2,0,1.613,0rtt
1785280106271,commit_net,2,518,0.123,0rtt
1785280109272,commit_cpu,3,0,1.534,0rtt
1785280109272,commit_net,3,518,0.109,0rtt
1785280112272,commit_cpu,4,0,1.889,0rtt
1785280112272,commit_net,4,518,0.141,0rtt
1785280115271,commit_cpu,5,0,1.693,0rtt
1785280115271,commit_net,5,518,0.104,0rtt
1785280118270,blackout_start,5,0,0.000,0rtt
1785280118274,commit_offline,6,0,0.000,0rtt
1785280121274,commit_offline,7,0,0.000,0rtt
1785280124274,commit_offline,8,0,0.000,0rtt
1785280127274,commit_offline,9,0,0.000,0rtt
1785280128273,blackout_end,9,0,0.000,0rtt
1785280128273,handshake_transcript_embedded,9,2054,0.109,0rtt
1785280128310,zero_rtt_available,0,0,37.157,0rtt
1785280128311,reconnect_handshake_0rtt_accepted,0,0,37.340,0rtt
1785280128314,commit_cpu,10,0,1.046,0rtt
1785280128314,commit_net,10,2572,0.327,0rtt
1785280131314,commit_cpu,11,0,1.533,0rtt
1785280131314,commit_net,11,518,0.244,0rtt
1785280134314,commit_cpu,12,0,1.623,0rtt
1785280134314,commit_net,12,518,0.099,0rtt
1785280137314,commit_cpu,13,0,1.535,0rtt
1785280137314,commit_net,13,518,0.132,0rtt
1785280140314,commit_cpu,14,0,1.684,0rtt
1785280140315,commit_net,14,518,0.102,0rtt
1785280143313,blackout_start,14,0,0.000,0rtt
1785280143316,commit_offline,15,0,0.000,0rtt
1785280146316,commit_offline,16,0,0.000,0rtt
1785280149316,commit_offline,17,0,0.000,0rtt
1785280152316,commit_offline,18,0,0.000,0rtt
1785280153314,blackout_end,18,0,0.000,0rtt
1785280153315,handshake_transcript_embedded,18,2054,0.118,0rtt
1785280153356,zero_rtt_available,0,0,41.708,0rtt
1785280153356,reconnect_handshake_0rtt_accepted,0,0,42.045,0rtt
1785280153360,commit_cpu,19,0,1.974,0rtt
1785280153361,commit_net,19,2572,0.166,0rtt
1785280156359,commit_cpu,20,0,0.550,0rtt
1785280156359,commit_net,20,518,0.131,0rtt
1785280159360,commit_cpu,21,0,1.594,0rtt
1785280159360,commit_net,21,518,0.133,0rtt
1785280162361,commit_cpu,22,0,1.664,0rtt
1785280162361,commit_net,22,518,0.128,0rtt
1785280165360,commit_cpu,23,0,1.570,0rtt
1785280165360,commit_net,23,518,0.105,0rtt
1785280168358,blackout_start,23,0,0.000,0rtt
1785280168362,commit_offline,24,0,0.000,0rtt
1785280171363,commit_offline,25,0,0.000,0rtt
1785280174362,commit_offline,26,0,0.000,0rtt
1785280177362,commit_offline,27,0,0.000,0rtt
1785280178360,blackout_end,27,0,0.000,0rtt
1785280178361,handshake_transcript_embedded,27,2054,0.182,0rtt
1785280178406,zero_rtt_available,0,0,45.721,0rtt
1785280178407,reconnect_handshake_0rtt_accepted,0,0,46.036,0rtt
1785280178410,commit_cpu,28,0,1.623,0rtt
1785280178410,commit_net,28,2572,0.138,0rtt
1785280181410,commit_cpu,29,0,1.820,0rtt
1785280181410,commit_net,29,518,0.151,0rtt
1785280184410,commit_cpu,30,0,1.699,0rtt
1785280184410,commit_net,30,518,0.093,0rtt
1785280187410,commit_cpu,31,0,1.597,0rtt
1785280187410,commit_net,31,518,0.123,0rtt
1785280190408,commit_cpu,32,0,0.578,0rtt
1785280190408,commit_net,32,518,0.060,0rtt
1785280193191,done,32,0,0.000,0rtt
